,course,rating,students,level,university,skills
1721,Classification of COVID19 using Chest X-ray Images in Keras,4.6,,Intermediate,Coursera Project Network,Machine Learning
1722,Basic Image Classification with TensorFlow,4.6,15.0,Beginner,Coursera Project Network,Machine Learning
1723,Create Your First Chatbot with Rasa and Python,4.5,17.0,Beginner,Coursera Project Network,Machine Learning
1724,Motors and Motor Control Circuits,4.7,29.0,Intermediate,University of Colorado Boulder,Machine Learning
1725,Microsoft Azure Cosmos DB,4.6,1.7,Beginner,Microsoft,Machine Learning
1726,Spatial Analysis and Satellite Imagery in a GIS,4.9,19.0,Beginner,University of Toronto,Machine Learning
1727,"Imagery, Automation, and Applications",4.8,20.0,Mixed,"University of California, Davis",Machine Learning
1728,Modern Data Warehouse Analytics in Microsoft Azure,4.6,1.7,Beginner,Microsoft,Machine Learning
1729,Data Integration with Microsoft Azure Data Factory,3.8,2.0,Intermediate,Microsoft,Machine Learning
1730,Interview Research and Preparation,4.6,41.0,Intermediate,"University of Maryland, College Park",Machine Learning
1731,Analysing Complexity,4.5,17.0,Beginner,Macquarie University,Machine Learning
1732,Ensino Híbrido: Personalização e Tecnologia na Educação,4.9,23.0,Beginner,Fundação Lemann,Machine Learning
1733,Generating New Recipes using GPT-2,4.2,2.7,Intermediate,Coursera Project Network,Machine Learning
1734,Python Data Products for Predictive Analytics,4.2,25.0,Intermediate,University of California San Diego,Machine Learning
1735,Robotics: Perception,4.4,34.0,Intermediate,University of Pennsylvania,Machine Learning
1736,Innovations in Investment Technology: Artificial Intelligence,4.7,9.9,Beginner,University of Michigan,Machine Learning
1737,Bank Loan Approval Prediction With Artificial Neural Nets,4.6,,Beginner,Coursera Project Network,Machine Learning
1738,Securing and Integrating Components of your Application,4.6,19.0,Intermediate,Google Cloud,Machine Learning
1739,Simple Past Tense,4.8,3.8,Beginner,"University of California, Irvine",Machine Learning
1740,Diabetic Retinopathy Detection with Artificial Intelligence,4.5,,Intermediate,Coursera Project Network,Machine Learning
1741,Create an interactive fiction adventure game with Python,4.6,3.0,Beginner,Coursera Project Network,Machine Learning
1742,Preparing for DP-900: Microsoft Azure Data Fundamentals Exam,4.7,1.8,Beginner,Microsoft,Machine Learning
1743,Using SAS Viya REST APIs with Python and R,4.6,3.1,Mixed,SAS,Machine Learning
1744,Matrix Methods,4.1,8.4,Intermediate,University of Minnesota,Machine Learning
1745,Curso Completo de Spark con Databricks (Big Data),4.3,,Advanced,Coursera Project Network,Machine Learning
1746,Problem Solving Using Computational Thinking,4.6,69.0,Beginner,University of Michigan,Machine Learning
1747,Data Science for Business Innovation,4.3,11.0,Beginner,EIT Digital,Machine Learning
1748,Learn to Program: Crafting Quality Code,4.6,54.0,Mixed,University of Toronto,Machine Learning
1749,Exploring Quantum Physics,4.2,21.0,Mixed,"University of Maryland, College Park",Machine Learning
1750,Internet of Things and AI Cloud,4.2,95.0,Intermediate,University of California San Diego,Machine Learning
1751,"Sustainability of Social-Ecological Systems: the Nexus between Water, Energy and Food",4.6,13.0,Intermediate,Universitat Autònoma de Barcelona,Machine Learning
1752,Artificial Intelligence for Breast Cancer Detection,4.4,,Intermediate,Johns Hopkins University,Machine Learning
1753,Sistemas difusos,,,Intermediate,Universidad Nacional de Colombia,Machine Learning
1754,ART of the MOOC: Arte Público y Pedagogía,4.6,7.1,Mixed,Duke University,Machine Learning
1755,Basic Principles of Cell Signaling,4.9,,Beginner,Korea Advanced Institute of Science and Technology(KAIST),Machine Learning
1756,Applied Data Science for Data Analysts,4.3,2.4,Intermediate,Databricks,Machine Learning
1757,Basic Recommender Systems,4.3,1.6,Intermediate,EIT Digital,Machine Learning
1758,Data Science Fundamentals for Data Analysts,3.9,3.7,Intermediate,Databricks,Machine Learning
1759,Advanced Deployment Scenarios with TensorFlow,4.7,15.0,Intermediate,DeepLearning.AI,Machine Learning
1760,Mécanique de Newton,4.7,11.0,Mixed,École Polytechnique Fédérale de Lausanne,Machine Learning
1761,Bioinformatics: Introduction and Methods 生物信息学: 导论与方法,4.4,27.0,Mixed,Peking University,Machine Learning
1762,Deep Learning for Business,4.4,30.0,Beginner,Yonsei University,Machine Learning
1763,Sequence Models for Time Series and Natural Language Processing,4.4,15.0,Advanced,Google Cloud,Machine Learning
1764,Art of the MOOC: Experiments with Sound,4.8,5.8,Beginner,Duke University,Machine Learning
1765,Artificial Intelligence on Microsoft Azure,4.7,5.0,Beginner,Microsoft,Machine Learning
1766,Siamese Network with Triplet Loss in Keras,4.6,3.6,Advanced,Coursera Project Network,Machine Learning
1767,Introduction to Customer Segmentation in Python,4.6,,Beginner,Coursera Project Network,Machine Learning
1768,Create Serverless Applications,4.5,1.6,Intermediate,Microsoft,Machine Learning
1769,Advanced Data Science Capstone,4.6,14.0,Advanced,IBM,Machine Learning
1770,Transfer Learning for Food Classification,4.6,3.9,Beginner,Coursera Project Network,Machine Learning
1771,The AI Ladder: A Framework for Deploying AI in your Enterprise,4.7,3.7,Beginner,IBM,Machine Learning
1772,Classify Radio Signals from Space using Keras,4.5,6.6,Intermediate,Coursera Project Network,Machine Learning
1773,Text Retrieval and Search Engines,4.5,51.0,Mixed,University of Illinois at Urbana-Champaign,Machine Learning
1774,Fundamentos de IA para Todos,4.7,6.3,Beginner,IBM,Machine Learning
1775,Artificial Creativity,4.7,,Intermediate,"Parsons School of Design, The New School",Machine Learning
1776,Traffic Sign Classification Using Deep Learning in Python/Keras,4.6,10.0,Intermediate,Coursera Project Network,Machine Learning
1777,人工智慧：機器學習與理論基礎 (Artificial Intelligence - Learning & Theory),4.6,7.9,Intermediate,National Taiwan University,Machine Learning
1778,Logistic Regression with Python and Numpy,4.5,5.7,Intermediate,Coursera Project Network,Machine Learning
1779,"Designing, Running, and Analyzing Experiments",3.6,28.0,Intermediate,University of California San Diego,Machine Learning
1780,Microsoft Azure Relational Databases,4.9,,Beginner,Microsoft,Machine Learning
1781,Generative Design for Additive Manufacturing,4.8,12.0,Beginner,Autodesk,Machine Learning
1782,TensorFlow Serving with Docker for Model Deployment,4.8,4.3,Intermediate,Coursera Project Network,Machine Learning
1783,Linear Regression with NumPy and Python,4.4,16.0,Intermediate,Coursera Project Network,Machine Learning
1784,Data Processing and Feature Engineering with MATLAB,4.7,12.0,Intermediate,MathWorks,Machine Learning
1785,Using Git for Distributed Development,4.6,11.0,Beginner,The Linux Foundation,Machine Learning
1786,Named Entity Recognition using LSTMs with Keras,4.3,4.6,Intermediate,Coursera Project Network,Machine Learning
1787,TensorFlow for AI: Get to Know Tensorflow,4.3,3.9,Intermediate,Coursera Project Network,Machine Learning
1788,Artificial Intelligence Algorithms Models and Limitations,4.7,5.7,Beginner,LearnQuest,Machine Learning
1789,Computational Fluid Mechanics - Airflow Around a Spoiler,4.3,,Beginner,Coursera Project Network,Machine Learning
1790,"Predictive Modeling, Model Fitting, and Regression Analysis",4.3,1.8,Intermediate,"University of California, Irvine",Machine Learning
1791,Basic Information Literacy,4.8,,Beginner,The State University of New York,Machine Learning
1792,Network Analysis in Systems Biology,4.5,18.0,Intermediate,Icahn School of Medicine at Mount Sinai,Machine Learning
1793,Using TensorFlow with Amazon Sagemaker,4.6,6.1,Advanced,Coursera Project Network,Machine Learning
1794,Google Cloud Fundamentals: Core Infrastructure en Español,4.8,15.0,Intermediate,Google Cloud,Machine Learning
1795,C++程序设计,4.7,39.0,Mixed,Peking University,Machine Learning
1796,Deep Learning with PyTorch : Build an AutoEncoder,4.0,,Beginner,Coursera Project Network,Machine Learning
1797,Dimensionality Reduction using an Autoencoder in Python,4.6,3.3,Intermediate,Coursera Project Network,Machine Learning
1798,Facial Expression Classification Using Residual Neural Nets,4.6,3.9,Beginner,Coursera Project Network,Machine Learning
1799,Neural Style Transfer with TensorFlow,4.6,4.2,Intermediate,Coursera Project Network,Machine Learning
1800,Image Denoising Using AutoEncoders in Keras and Python,4.5,6.6,Intermediate,Coursera Project Network,Machine Learning
1801,Probabilistic Deep Learning with TensorFlow 2,4.7,9.0,Advanced,Imperial College London,Machine Learning
1802,English/French Translator: Long Short Term Memory Networks,4.8,2.8,Beginner,Coursera Project Network,Machine Learning
1803,Natural Language Processing in Microsoft Azure,4.8,,Beginner,Microsoft,Machine Learning
1804,Music Recommender System Using Pyspark,4.5,,Intermediate,Coursera Project Network,Machine Learning
1805,Advanced Linear Models for Data Science 1: Least Squares,4.4,26.0,Advanced,Johns Hopkins University,Machine Learning
1806,Predict Future Product Prices Using Facebook Prophet,4.4,7.9,Intermediate,Coursera Project Network,Machine Learning
1807,Prepare for DP-100: Data Science on Microsoft Azure Exam,,,Intermediate,Microsoft,Machine Learning
1808,Image Classification with CNNs using Keras,4.4,12.0,Intermediate,Coursera Project Network,Machine Learning
1809,Reinforcement Learning in Finance,3.6,17.0,Advanced,New York University,Machine Learning
1810,Language Classification with Naive Bayes in Python,4.5,6.1,Intermediate,Coursera Project Network,Machine Learning
1811,Visual Perception and the Brain,4.7,28.0,Mixed,Duke University,Machine Learning
1812,Getting Started in GIMP,4.6,2.7,Beginner,Coursera Project Network,Machine Learning
1813,Applying Data Analytics in Accounting,,,Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
1814,MongoDB Aggregation Framework,4.5,8.7,Intermediate,MongoDB Inc.,Machine Learning
1815,Alternative Mobility Narratives,4.8,1.8,Intermediate,University of Amsterdam,Machine Learning
1816,AI Workflow: Feature Engineering and Bias Detection,4.4,2.8,Advanced,IBM,Machine Learning
1817,AI Workflow: AI in Production,4.5,2.6,Advanced,IBM,Machine Learning
1818,Cluster Analysis in Data Mining,4.5,38.0,Mixed,University of Illinois at Urbana-Champaign,Machine Learning
1819,Creating a Wordcloud using NLP and TF-IDF in Python,,,Beginner,Coursera Project Network,Machine Learning
1820,Preparing for the Google Cloud Professional Data Engineer Exam 日本語版,4.9,,Advanced,Google Cloud,Machine Learning
1821,"Big Data, Artificial Intelligence, and Ethics",4.6,20.0,Beginner,"University of California, Davis",Machine Learning
1822,Robotics: Mobility,3.9,25.0,Mixed,University of Pennsylvania,Machine Learning
1823,Database Design and Diagramming in Dia,4.6,5.3,Beginner,Coursera Project Network,Machine Learning
1824,Convolutions for Text Classification with Keras,4.7,4.1,Intermediate,Coursera Project Network,Machine Learning
1825,Introducción a Azure Data Factory para Big Data,4.5,,Advanced,Coursera Project Network,Machine Learning
1826,Build Random Forests in R with Azure ML Studio,4.8,4.7,Beginner,Coursera Project Network,Machine Learning
1827,Tracking Objects in Video with Particle Filters,,,Advanced,Coursera Project Network,Machine Learning
1828,Predict Sales Revenue with scikit-learn,4.5,5.6,Beginner,Coursera Project Network,Machine Learning
1829,Perform Sentiment Analysis with scikit-learn,4.5,9.5,Intermediate,Coursera Project Network,Machine Learning
1830,Generate Synthetic Images with DCGANs in Keras,4.5,7.5,Advanced,Coursera Project Network,Machine Learning
1831,Image Super Resolution Using Autoencoders in Keras,4.4,8.5,Advanced,Coursera Project Network,Machine Learning
1832,Educación en Contextos Rurales: Perspectivas en América Latina,4.8,4.2,Beginner,Universidad Austral,Machine Learning
1833,Logistic Regression with NumPy and Python,4.5,12.0,Beginner,Coursera Project Network,Machine Learning
1834,Predicting House Prices with Regression using TensorFlow,4.5,11.0,Beginner,Coursera Project Network,Machine Learning
1835,Deploy Models with TensorFlow Serving and Flask,4.5,7.6,Intermediate,Coursera Project Network,Machine Learning
1836,3D Reconstruction - Single Viewpoint,,,Beginner,Columbia University,Machine Learning
1837,Evaluating Problems,4.7,8.8,Beginner,Macquarie University,Machine Learning
1838,RStudio for Six Sigma - Basic Descriptive Statistics,4.7,1.8,Beginner,Coursera Project Network,Machine Learning
1839,Clustering Geolocation Data Intelligently in Python,4.5,10.0,Intermediate,Coursera Project Network,Machine Learning
1840,Principal Component Analysis with NumPy,4.6,8.5,Intermediate,Coursera Project Network,Machine Learning
1841,Handling Imbalanced Data Classification Problems,4.6,1.5,Intermediate,Coursera Project Network,Machine Learning
1842,"Azure Synapse Analytics: desde el DWH, hasta PowerBI y Spark",,,Intermediate,Coursera Project Network,Machine Learning
1843,Orchestrating Data Movement with Azure Data Factory,4.4,,Intermediate,Coursera Project Network,Machine Learning
1844,Medical Technology and Evaluation,4.5,16.0,Beginner,University of Minnesota,Machine Learning
1845,Neural Network from Scratch in TensorFlow,4.5,9.5,Intermediate,Coursera Project Network,Machine Learning
1846,Applied Analytics and Data for Decision Making,4.4,1.7,Beginner,University at Buffalo,Machine Learning
1847,Understanding Deepfakes with Keras,4.4,6.8,Advanced,Coursera Project Network,Machine Learning
1848,RStudio for Six Sigma - Monte Carlo Simulation,4.4,,Beginner,Coursera Project Network,Machine Learning
1849,Image Understanding with TensorFlow on GCP,4.6,14.0,Advanced,Google Cloud,Machine Learning
1850,Journey of the Universe: The Unfolding of Life,4.7,25.0,Mixed,Yale University,Machine Learning
1851,Predictive Modeling with Logistic Regression using SAS,4.6,1.9,Intermediate,SAS,Machine Learning
1852,Models & Frameworks to Support Sales Planning,4.4,4.5,Intermediate,Fundação Instituto de Administração,Machine Learning
1853,Big Data: procesamiento y análisis,4.2,13.0,Intermediate,Universitat Autònoma de Barcelona,Machine Learning
1854,Applying Data Analytics in Marketing,4.4,16.0,Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
1855,Data Science Project: MATLAB for the Real World,4.8,3.3,Intermediate,MathWorks,Machine Learning
1856,Virtual Agent Development in Dialogflow ES for Software Devs,4.4,,Intermediate,Google Cloud,Machine Learning
1857,Simulation Models for Decision Making,4.4,,Beginner,University of Minnesota,Machine Learning
1858,Web Application Development with JavaScript and MongoDB,4.6,59.0,Mixed,University of London,Machine Learning
1859,Natural Language Processing and Capstone Assignment,4.5,,Intermediate,"University of California, Irvine",Machine Learning
1860,Computational Vision,4.4,3.5,Beginner,University of Colorado Boulder,Machine Learning
1861,Connect Your Services with Microsoft Azure Service Bus,,,Intermediate,Microsoft,Machine Learning
1862,What is “the mind” and what is artificial intelligence?,4.4,9.8,Beginner,University of Colorado Boulder,Machine Learning
